# Метеостанция Берлин / Темпельхоф, Германия, WMO_ID=10384, выборка с 01.01.2014 по 31.12.2014, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=10384&lang=ru
#
"Местное время в Берлине / Темпельхофе";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"31.12.2014 13:00";"3.2";"767.9";"772.6";"-0.1";"99";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"3.0";"0.6";"6";"";"";"";"";
"31.12.2014 12:00";"3.0";"768.0";"772.6";"0.0";"98";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.7";"";"";"";"";"";"";
"31.12.2014 11:00";"2.8";"768.0";"772.6";"0.0";"99";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"2.6";"";"";"";"";"";"";
"31.12.2014 10:00";"2.3";"768.0";"772.6";"0.2";"99";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"-0.8";"";"";"";"";"";"";"";"2.1";"";"";"";"";"";"";
"31.12.2014 09:00";"2.1";"768.0";"772.6";"0.5";"98";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.8";"";"";"";"";"";"";
"31.12.2014 08:00";"2.0";"768.0";"772.6";"0.2";"97";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.6";"";"";"";"";"";"";
"31.12.2014 07:00";"2.0";"767.8";"772.5";"0.0";"97";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"-0.8";"2.0";"";"";"";"";"";"";"1.6";"0.2";"12";"";"";"";"";
"31.12.2014 06:00";"1.9";"767.5";"772.1";"-0.3";"97";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.4";"";"";"";"";"";"";
"31.12.2014 05:00";"2.0";"767.8";"772.5";"0.0";"97";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.5";"";"";"";"";"";"";
"31.12.2014 04:00";"2.0";"767.8";"772.5";"0.1";"96";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.4";"";"";"";"";"";"";
"31.12.2014 03:00";"1.9";"767.8";"772.5";"-0.2";"95";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.2";"";"";"";"";"";"";
"31.12.2014 02:00";"1.8";"767.8";"772.4";"-0.4";"95";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.1";"";"";"";"";"";"";
"31.12.2014 01:00";"1.6";"767.7";"772.3";"-0.4";"97";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.1";"0.1";"6";"";"";"";"";
"31.12.2014 00:00";"1.5";"768.0";"772.6";"-0.1";"97";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"1.1";"";"";"";"";"";"";
"30.12.2014 23:00";"1.2";"768.2";"772.9";"0.1";"98";"Ветер, дующий с западо-юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";
"30.12.2014 22:00";"0.6";"768.1";"772.9";"0.3";"99";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";
"30.12.2014 21:00";"0.2";"768.1";"772.9";"0.4";"99";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"0.0";"";"";"";"";"";"";
"30.12.2014 20:00";"-0.1";"768.1";"772.8";"0.3";"99";"Ветер, дующий с юго-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-0.3";"";"";"";"";"";"";
"30.12.2014 19:00";"-0.8";"767.8";"772.6";"0.0";"98";"Ветер, дующий с юго-юго-запада";"1";"";"";"";" ";"";"";"-2.8";"-0.8";"";"";"";"";"";"";"-1.1";"0.7";"12";"";"";"";"";
"30.12.2014 18:00";"-1.0";"767.7";"772.4";"-0.2";"96";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-1.6";"";"";"";"";"";"";
"30.12.2014 17:00";"-1.3";"767.8";"772.6";"-0.3";"95";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.0";"";"";"";"";"";"";
"30.12.2014 16:00";"-1.3";"767.8";"772.6";"-0.4";"94";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.1";"";"";"";"";"";"";
"30.12.2014 15:00";"-1.4";"767.9";"772.6";"-0.8";"93";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.4";"";"";"";"";"";"";
"30.12.2014 14:00";"-1.6";"768.1";"772.8";"-0.8";"92";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.7";"";"";"";"";"";"";
"30.12.2014 13:00";"-1.7";"768.2";"772.9";"-0.6";"92";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-2.9";"Следы осадков";"6";"";"";"";"";
"30.12.2014 12:00";"-1.8";"768.7";"773.4";"-0.3";"90";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.3";"";"";"";"";"";"";
"30.12.2014 11:00";"-2.1";"768.9";"773.6";"-0.1";"90";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.5";"";"";"";"";"";"";
"30.12.2014 10:00";"-2.4";"768.8";"773.5";"-0.3";"90";"Ветер, дующий с юго-юго-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.9";"";"";"";"";"";"";
"30.12.2014 09:00";"-2.5";"769.0";"773.7";"-0.3";"89";"Ветер, дующий с юга";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.1";"";"";"";"";"";"";
"30.12.2014 08:00";"-2.6";"769.0";"773.7";"-0.6";"90";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.1";"";"";"";"";"";"";
"30.12.2014 07:00";"-2.8";"769.1";"773.9";"-0.7";"90";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"-5.9";"-2.7";"";"";"";"";"";"";"-4.2";"Следы осадков";"12";"";"";"";"";
"30.12.2014 06:00";"-3.1";"769.3";"774.1";"-0.6";"92";"Ветер, дующий с юга";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.2";"";"";"";"";"";"";
"30.12.2014 05:00";"-3.1";"769.6";"774.4";"-0.5";"92";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.2";"";"";"";"";"";"";
"30.12.2014 04:00";"-3.2";"769.8";"774.6";"-0.6";"93";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.2";"";"";"";"";"";"";
"30.12.2014 03:00";"-2.8";"769.9";"774.7";"-0.7";"92";"Ветер, дующий с юго-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.9";"";"";"";"";"";"";
"30.12.2014 02:00";"-2.8";"770.1";"774.9";"-0.7";"92";"Ветер, дующий с западо-юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.0";"";"";"";"";"";"";
"30.12.2014 01:00";"-2.7";"770.4";"775.2";"-0.6";"91";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.0";"Осадков нет";"6";"";"";"";"";
"30.12.2014 00:00";"-3.2";"770.6";"775.4";"-0.1";"90";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.6";"";"";"";"";"";"";
"29.12.2014 23:00";"-3.4";"770.8";"775.6";"0.3";"90";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.9";"";"";"";"";"";"";
"29.12.2014 22:00";"-3.8";"771.0";"775.8";"0.9";"90";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.2";"";"";"";"";"";"";
"29.12.2014 21:00";"-4.7";"770.7";"775.5";"1.1";"94";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.6";"";"";"";"";"";"";
"29.12.2014 20:00";"-5.8";"770.5";"775.3";"1.2";"93";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.7";"";"";"";"";"";"";
"29.12.2014 19:00";"-5.3";"770.1";"774.9";"1.4";"89";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"-5.6";"-2.3";"";"";"";"";"";"";"-6.8";"Следы осадков";"12";"";"";"";"";
"29.12.2014 18:00";"-4.7";"769.6";"774.4";"1.4";"89";"Ветер, дующий с северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.2";"";"";"";"";"";"";
"29.12.2014 17:00";"-5.3";"769.3";"774.1";"1.7";"89";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.8";"";"";"";"";"";"";
"29.12.2014 16:00";"-3.7";"768.7";"773.5";"1.5";"87";"Ветер, дующий с северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.5";"";"";"";"";"";"";
"29.12.2014 15:00";"-4.2";"768.2";"773.0";"1.6";"90";"Ветер, дующий с северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.6";"";"";"";"";"";"";
"29.12.2014 14:00";"-4.4";"767.6";"772.4";"1.5";"87";"Ветер, дующий с северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.2";"";"";"";"";"";"";
"29.12.2014 13:00";"-4.6";"767.2";"772.0";"1.8";"89";"Ветер, дующий с севера";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.1";"Следы осадков";"6";"";"";"";"";
"29.12.2014 12:00";"-4.7";"766.6";"771.4";"2.1";"94";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.5";"";"";"";"";"";"";
"29.12.2014 11:00";"-4.6";"766.1";"770.9";"2.4";"91";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.8";"";"";"";"";"";"";
"29.12.2014 10:00";"-4.3";"765.4";"770.2";"2.4";"96";"Ветер, дующий с северо-северо-востока";"2";"";"";"";" ";"";"";"-5.3";"";"";"";"";"";"";"";"-4.9";"";"";"";"";"";"";
"29.12.2014 09:00";"-4.8";"764.5";"769.3";"1.6";"94";"Ветер, дующий с востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.7";"";"";"";"";"";"";
"29.12.2014 08:00";"-2.8";"763.7";"768.4";"0.7";"94";"Ветер, дующий с востоко-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.7";"";"";"";"";"";"";
"29.12.2014 07:00";"-2.8";"763.0";"767.8";"-0.3";"94";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"-3.9";"-2.1";"";"";"";"";"";"";"-3.6";"4.0";"12";"";"";"";"";
"29.12.2014 06:00";"-3.2";"762.9";"767.6";"-1.1";"95";"Ветер, дующий с востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.9";"";"";"";"";"";"";
"29.12.2014 05:00";"-2.9";"763.0";"767.7";"-1.5";"96";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.5";"";"";"";"";"";"";
"29.12.2014 04:00";"-2.9";"763.3";"768.1";"-1.8";"96";"Ветер, дующий с юго-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.5";"";"";"";"";"";"";
"29.12.2014 03:00";"-2.7";"764.0";"768.7";"-1.6";"95";"Ветер, дующий с юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.4";"";"";"";"";"";"";
"29.12.2014 02:00";"-2.4";"764.5";"769.2";"-1.2";"93";"Ветер, дующий с западо-юго-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.4";"";"";"";"";"";"";
"29.12.2014 01:00";"-2.2";"765.1";"769.8";"-0.8";"91";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.5";"0.1";"6";"";"";"";"";
"29.12.2014 00:00";"-2.1";"765.6";"770.3";"-0.3";"93";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.1";"";"";"";"";"";"";
"28.12.2014 23:00";"-2.3";"765.7";"770.4";"-0.3";"92";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.4";"";"";"";"";"";"";
"28.12.2014 22:00";"-2.6";"765.9";"770.6";"0.1";"92";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-3.7";"";"";"";"";"";"";
"28.12.2014 21:00";"-2.7";"765.9";"770.6";"0.5";"91";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.0";"";"";"";"";"";"";
"28.12.2014 20:00";"-3.3";"766.0";"770.8";"0.8";"92";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.5";"";"";"";"";"";"";
"28.12.2014 19:00";"-3.6";"765.8";"770.5";"0.7";"90";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"-8.5";"-3.2";"";"";"";"";"";"";"-5.0";"Следы осадков";"12";"";"";"";"";
"28.12.2014 18:00";"-3.6";"765.4";"770.2";"1.0";"89";"Ветер, дующий с запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.1";"";"";"";"";"";"";
"28.12.2014 17:00";"-3.9";"765.2";"769.9";"1.2";"88";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.6";"";"";"";"";"";"";
"28.12.2014 16:00";"-3.2";"765.1";"769.8";"1.3";"86";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.3";"";"";"";"";"";"";
"28.12.2014 15:00";"-3.5";"764.4";"769.1";"0.9";"85";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.7";"";"";"";"";"";"";
"28.12.2014 14:00";"-3.6";"764.0";"768.7";"0.8";"80";"Ветер, дующий с запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.6";"";"";"";"";"";"";
"28.12.2014 13:00";"-3.8";"763.8";"768.5";"1.3";"80";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.8";"Следы осадков";"6";"";"";"";"";
"28.12.2014 12:00";"-3.9";"763.5";"768.2";"1.9";"80";"Ветер, дующий с юго-запада";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.9";"";"";"";"";"";"";
"28.12.2014 11:00";"-5.1";"763.2";"768.0";"2.5";"82";"Ветер, дующий с западо-северо-запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.7";"";"";"";"";"";"";
"28.12.2014 10:00";"-6.0";"762.5";"767.3";"2.6";"86";"Ветер, дующий с северо-северо-запада";"1";"";"";"";" ";"";"";"-8.5";"";"";"";"";"";"";"";"-8.0";"";"";"";"";"";"";
"28.12.2014 09:00";"-7.0";"761.6";"766.4";"2.5";"89";"Ветер, дующий с севера";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-8.5";"";"";"";"";"";"";
"28.12.2014 08:00";"-8.3";"760.7";"765.5";"2.0";"88";"Ветер, дующий с северо-северо-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-10.0";"";"";"";"";"";"";
"28.12.2014 07:00";"-7.3";"759.9";"764.7";"1.7";"84";"Ветер, дующий с северо-востока";"4";"";"";"";" ";"";"";"-7.5";"-3.8";"";"";"";"";"";"";"-9.6";"Осадков нет";"12";"";"";"";"";
"28.12.2014 06:00";"-7.2";"759.1";"763.9";"1.6";"83";"Ветер, дующий с северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.6";"";"";"";"";"";"";
"28.12.2014 05:00";"-7.2";"758.7";"763.5";"1.8";"83";"Ветер, дующий с востоко-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.6";"";"";"";"";"";"";
"28.12.2014 04:00";"-7.0";"758.2";"763.0";"1.8";"83";"Ветер, дующий с востоко-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.5";"";"";"";"";"";"";
"28.12.2014 03:00";"-6.3";"757.5";"762.2";"1.6";"81";"Ветер, дующий с востоко-северо-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.1";"";"";"";"";"";"";
"28.12.2014 02:00";"-5.9";"756.9";"761.6";"1.5";"79";"Ветер, дующий с востоко-северо-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-9.0";"";"";"";"";"";"";
"28.12.2014 01:00";"-5.5";"756.4";"761.1";"1.5";"80";"Ветер, дующий с востоко-северо-востока";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-8.4";"Осадков нет";"6";"";"";"";"";
"28.12.2014 00:00";"-5.6";"755.9";"760.6";"1.3";"87";"Ветер, дующий с востоко-северо-востока";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.5";"";"";"";"";"";"";
"27.12.2014 23:00";"-5.9";"755.4";"760.1";"1.2";"87";"Ветер, дующий с востоко-северо-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.7";"";"";"";"";"";"";
"27.12.2014 22:00";"-5.3";"754.9";"759.7";"1.2";"86";"Ветер, дующий с востоко-северо-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.3";"";"";"";"";"";"";
"27.12.2014 21:00";"-4.9";"754.6";"759.4";"1.2";"85";"Ветер, дующий с востоко-северо-востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-7.0";"";"";"";"";"";"";
"27.12.2014 20:00";"-4.4";"754.2";"758.9";"0.9";"87";"Ветер, дующий с востока";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.3";"";"";"";"";"";"";
"27.12.2014 19:00";"-3.9";"753.7";"758.5";"0.4";"86";"Ветер, дующий с востока";"6";"";"";"";" ";"";"";"-5.8";"-2.3";"";"";"";"";"";"";"-5.9";"Осадков нет";"12";"";"";"";"";
"27.12.2014 18:00";"-3.4";"753.4";"758.0";"-0.1";"86";"Ветер, дующий с востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.5";"";"";"";"";"";"";
"27.12.2014 17:00";"-2.9";"753.3";"757.9";"-0.4";"85";"Ветер, дующий с востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.1";"";"";"";"";"";"";
"27.12.2014 16:00";"-2.7";"753.3";"757.9";"-0.7";"86";"Ветер, дующий с востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.7";"";"";"";"";"";"";
"27.12.2014 15:00";"-2.6";"753.5";"758.2";"-1.0";"88";"Ветер, дующий с востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.4";"";"";"";"";"";"";
"27.12.2014 14:00";"-2.7";"753.7";"758.4";"-1.5";"86";"Ветер, дующий с востоко-юго-востока";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.8";"";"";"";"";"";"";
"27.12.2014 13:00";"-2.6";"754.0";"758.6";"-1.7";"90";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.1";"Осадков нет";"6";"";"";"";"";
"27.12.2014 12:00";"-2.6";"754.5";"759.1";"-2.0";"86";"Ветер, дующий с востоко-юго-востока";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.7";"";"";"";"";"";"";
"27.12.2014 11:00";"-3.3";"755.2";"759.9";"-1.8";"92";"Ветер, дующий с востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.4";"";"";"";"";"";"";
"27.12.2014 10:00";"-4.7";"755.7";"760.4";"-1.9";"94";"Ветер, дующий с востока";"4";"";"";"";" ";"";"";"-5.8";"";"";"";"";"";"";"";"-5.5";"";"";"";"";"";"";
"27.12.2014 09:00";"-5.4";"756.5";"761.2";"-2.0";"93";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.4";"";"";"";"";"";"";
"27.12.2014 08:00";"-5.6";"757.0";"761.7";"-2.6";"93";"Ветер, дующий с востоко-юго-востока";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.5";"";"";"";"";"";"";
"27.12.2014 07:00";"-5.4";"757.6";"762.3";"-2.7";"93";"Ветер, дующий с востоко-юго-востока";"4";"";"";"";" ";"";"";"-5.4";"-1.8";"";"";"";"";"";"";"-6.3";"Осадков нет";"12";"";"";"";"";
"27.12.2014 06:00";"-5.3";"758.5";"763.3";"-2.7";"92";"Ветер, дующий с востоко-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-6.4";"";"";"";"";"";"";
"27.12.2014 05:00";"-5.0";"759.6";"764.3";"-2.1";"93";"Ветер, дующий с юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.9";"";"";"";"";"";"";
"27.12.2014 04:00";"-4.6";"760.3";"765.1";"-2.2";"94";"Ветер, дующий с востоко-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.4";"";"";"";"";"";"";
"27.12.2014 03:00";"-4.2";"761.2";"765.9";"-2.0";"94";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-5.0";"";"";"";"";"";"";
"27.12.2014 02:00";"-4.0";"761.7";"766.4";"-1.9";"94";"Ветер, дующий с юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.8";"";"";"";"";"";"";
"27.12.2014 01:00";"-4.1";"762.5";"767.2";"-1.6";"94";"Ветер, дующий с юго-юго-востока";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.9";"Осадков нет";"6";"";"";"";"";
"27.12.2014 00:00";"-3.6";"763.2";"767.9";"-1.4";"94";"Ветер, дующий с юго-юго-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.5";"";"";"";"";"";"";
"26.12.2014 23:00";"-3.1";"763.6";"768.3";"-1.3";"92";"Ветер, дующий с юга";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.2";"";"";"";"";"";"";
"26.12.2014 22:00";"-2.6";"764.1";"768.8";"-1.1";"88";"Ветер, дующий с юга";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.3";"";"";"";"";"";"";
"26.12.2014 21:00";"-2.0";"764.6";"769.3";"-0.8";"81";"Ветер, дующий с запада";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.8";"";"";"";"";"";"";
"26.12.2014 20:00";"-1.9";"764.9";"769.6";"-0.7";"80";"Ветер, дующий с запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.9";"";"";"";"";"";"";
"26.12.2014 19:00";"-2.1";"765.2";"769.9";"-0.4";"81";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"-2.5";"1.1";"";"";"";"";"";"";"-4.9";"2.0";"12";"";"";"";"";
"26.12.2014 18:00";"-2.0";"765.4";"770.1";"0.0";"82";"Ветер, дующий с западо-северо-запада";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.7";"";"";"";"";"";"";
"26.12.2014 17:00";"-1.4";"765.6";"770.3";"0.2";"77";"Ветер, дующий с западо-северо-запада";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"-4.9";"";"";"";"";"";"";
