# Метеостанция Иркутск, Россия, WMO_ID=30710, выборка с 01.01.2011 по 31.12.2011, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=30710&lang=ru
#
"Местное время в Иркутске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"30.03.2011 05:00";"-1.9";"728.3";"772.4";"";"91";"Ветер, дующий с западо-северо-запада";"7";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"100%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"4.0";"-3.1";"";"";"";"";"";"";
"30.03.2011 02:00";"2.1";"723.9";"767.0";"";"72";"Ветер, дующий с западо-северо-запада";"7";"";"";"100%.";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"100%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-2.5";"";"";"";"";"";"";
"29.03.2011 23:00";"4.3";"719.2";"761.7";"";"50";"Ветер, дующий с северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-5.1";"";"";"";"";"";"";
"29.03.2011 20:00";"8.5";"718.2";"760.0";"";"54";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"15.7";"";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-0.2";"";"";"";"";"";"";
"29.03.2011 17:00";"15.2";"718.4";"759.2";"";"31";"Ветер, дующий с юго-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-1.9";"";"";"";"";"";"";
"29.03.2011 14:00";"12.5";"719.3";"760.6";"";"30";"Ветер, дующий с юго-востока";"4";"";"";"20–30%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-4.5";"";"";"";"";"";"";
"29.03.2011 11:00";"7.8";"719.9";"761.9";"";"39";"Ветер, дующий с юго-востока";"5";"";"";"100%.";" ";"";"";"";"";"";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-5.2";"";"";"";"";"";"";
"29.03.2011 08:00";"3.6";"720.3";"763.0";"";"53";"Ветер, дующий с юго-востока";"4";"";"";"100%.";" ";"";"";"0.3";"";"";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-5.0";"";"";"";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью.";"3.0";
"29.03.2011 05:00";"4.2";"721.4";"764.0";"";"53";"Ветер, дующий с юго-востока";"4";"";"";"100%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-4.5";"";"";"";"";"";"";
"29.03.2011 02:00";"2.0";"723.5";"766.6";"";"60";"Ветер, дующий с юго-востока";"4";"";"";"100%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-5.0";"";"";"";"";"";"";
"28.03.2011 23:00";"2.4";"726.0";"769.2";"";"59";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-4.8";"";"";"";"";"";"";
"28.03.2011 20:00";"5.4";"727.9";"770.7";"";"50";"Ветер, дующий с юго-востока";"3";"";"";"70 – 80%.";" ";"";"";"";"8.8";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"50.0";"-4.3";"";"";"";"";"";"";
"28.03.2011 17:00";"8.2";"729.8";"772.3";"";"35";"Ветер, дующий с юго-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-6.4";"";"";"";"";"";"";
"28.03.2011 14:00";"6.7";"732.3";"775.2";"";"27";"Ветер, дующий с востоко-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"-11.0";"";"";"";"";"";"";
"28.03.2011 11:00";"3.9";"733.9";"777.3";"";"34";"Ветер, дующий с северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"50.0";"-10.6";"";"";"";"";"";"";
"28.03.2011 08:00";"2.5";"733.1";"776.7";"";"64";"Ветер, дующий с северо-запада";"4";"";"";"90  или более, но не 100%";" ";"";"";"-1.4";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"";"";"50.0";"-3.6";"";"";"";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий по крайней мере половину поверхности почвы, но почва не покрыта полностью.";"11.0";
"28.03.2011 05:00";"0.2";"730.6";"774.4";"";"62";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-6.3";"";"";"";"";"";"";
"28.03.2011 02:00";"-1.4";"725.5";"769.3";"";"67";"Ветер, дующий с юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-6.8";"";"";"";"";"";"";
"27.03.2011 23:00";"0.2";"724.2";"767.6";"";"54";"Ветер, дующий с юго-юго-востока";"3";"";"";"40%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-8.0";"";"";"";"";"";"";
"27.03.2011 20:00";"3.0";"723.7";"766.6";"";"50";"Ветер, дующий с юго-востока";"4";"";"";"100%.";" ";"";"";"";"7.3";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-6.3";"";"";"";"";"";"";
"27.03.2011 17:00";"7.2";"723.2";"765.4";"";"34";"Ветер, дующий с юго-юго-востока";"4";"";"";"70 – 80%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"50.0";"-7.7";"";"";"";"";"";"";
"27.03.2011 14:00";"6.4";"723.4";"765.8";"";"37";"Ветер, дующий с востоко-юго-востока";"3";"";"";"70 – 80%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"50.0";"-7.3";"";"";"";"";"";"";
"27.03.2011 11:00";"2.4";"723.4";"766.4";"";"45";"Ветер, дующий с юго-востока";"4";"";"";"70 – 80%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"50.0";"-8.2";"";"";"";"";"";"";
"27.03.2011 08:00";"-4.8";"723.2";"767.5";"";"63";"Ветер, дующий с юго-востока";"5";"";"";"50%.";" ";"";"";"-5.1";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-10.8";"";"";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"17.0";
"27.03.2011 05:00";"-3.5";"723.2";"767.2";"";"64";"Ветер, дующий с юго-востока";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-9.4";"";"";"";"";"";"";
"27.03.2011 02:00";"-3.8";"724.4";"768.5";"";"74";"Ветер, дующий с юго-юго-востока";"5";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-7.8";"";"";"";"";"";"";
"26.03.2011 23:00";"-2.5";"725.3";"769.3";"";"62";"Ветер, дующий с юго-востока";"3";"";"";"20–30%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-8.8";"";"";"";"";"";"";
"26.03.2011 20:00";"0.3";"725.3";"768.8";"";"56";"Ветер, дующий с юго-востока";"4";"";"";"70 – 80%.";" ";"";"";"";"6.2";"";"20–30%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-7.4";"";"";"";"";"";"";
"26.03.2011 17:00";"5.0";"725.5";"768.2";"";"40";"Ветер, дующий с юго-востока";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"-7.5";"";"";"";"";"";"";
"26.03.2011 14:00";"5.3";"725.8";"768.6";"";"38";"Ветер, дующий с юго-востока";"6";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"-7.9";"";"";"";"";"";"";
"26.03.2011 11:00";"1.0";"726.8";"770.2";"";"46";"Ветер, дующий с юго-востока";"6";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"-9.3";"";"";"";"";"";"";
"26.03.2011 08:00";"-6.8";"727.0";"771.8";"";"73";"Ветер, дующий с востоко-северо-востока";"4";"";"";"Облаков нет.";" ";"";"";"-6.9";"";"";"";"";"";"";"50.0";"-10.9";"";"";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"19.0";
"26.03.2011 05:00";"-5.9";"726.7";"771.3";"";"77";"Ветер, дующий с юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-9.3";"";"";"";"";"";"";
"26.03.2011 02:00";"-5.1";"727.3";"771.8";"";"76";"Ветер, дующий с востоко-юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-8.7";"";"";"";"";"";"";
"25.03.2011 23:00";"-2.6";"728.0";"772.2";"";"62";"Ветер, дующий с юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-8.9";"";"";"";"";"";"";
"25.03.2011 20:00";"1.7";"728.0";"771.4";"";"47";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"6.8";"";"";"";"";"";"10.0";"-8.4";"";"";"";"";"";"";
"25.03.2011 17:00";"5.9";"728.0";"770.7";"";"38";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"-7.3";"";"";"";"";"";"";
"25.03.2011 14:00";"6.3";"728.8";"771.6";"";"36";"Ветер, дующий с юго-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-7.6";"";"";"";"";"";"";
"25.03.2011 11:00";"0.4";"729.8";"773.5";"";"45";"Ветер, дующий с юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-10.1";"";"";"";"";"";"";
"25.03.2011 08:00";"-7.6";"729.7";"774.8";"";"71";"Ветер, дующий с юго-востока";"3";"";"";"100%.";" ";"";"";"-7.9";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-11.9";"";"";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"23.0";
"25.03.2011 05:00";"-6.0";"729.0";"773.8";"";"72";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-10.3";"";"";"";"";"";"";
"25.03.2011 02:00";"-5.7";"729.4";"774.2";"";"72";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-9.9";"";"";"";"";"";"";
"24.03.2011 23:00";"-2.7";"729.6";"773.8";"";"73";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-6.9";"";"";"";"";"";"";
"24.03.2011 20:00";"1.1";"729.4";"773.0";"";"40";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"5.2";"";"";"";"";"";"10.0";"-10.9";"";"";"";"";"";"";
"24.03.2011 17:00";"4.9";"729.4";"772.4";"";"33";"Ветер, дующий с северо-северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"-10.2";"";"";"";"";"";"";
"24.03.2011 14:00";"3.7";"730.2";"773.5";"";"30";"Ветер, дующий с севера";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"-12.2";"";"";"";"";"";"";
"24.03.2011 11:00";"-0.5";"731.4";"775.4";"";"48";"Ветер, дующий с западо-юго-запада";"1";"";"";"40%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-10.1";"";"";"";"";"";"";
"24.03.2011 08:00";"-10.3";"731.6";"777.3";"";"71";"Ветер, дующий с востока";"2";"";"";"70 – 80%.";" ";"";"";"-10.3";"";"";"50%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-14.5";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"26.0";
"24.03.2011 05:00";"-9.1";"731.6";"777.1";"";"74";"Ветер, дующий с востоко-северо-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-12.9";"";"";"";"";"";"";
"24.03.2011 02:00";"-5.6";"731.8";"776.6";"";"70";"Ветер, дующий с востока";"2";"";"";"50%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-10.2";"";"";"";"";"";"";
"23.03.2011 23:00";"-2.2";"731.9";"776.2";"";"64";"Ветер, дующий с востоко-северо-востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-8.0";"";"";"";"";"";"";
"23.03.2011 20:00";"0.4";"731.6";"775.4";"";"32";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"2.3";"";"20–30%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"";"10.0";"-14.2";"";"";"";"";"";"";
"23.03.2011 17:00";"1.4";"731.7";"775.4";"";"36";"Ветер, дующий с северо-северо-запада";"2";"";"";"40%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"50.0";"-12.1";"";"";"";"";"";"";
"23.03.2011 14:00";"0.6";"732.6";"776.5";"";"33";"Ветер, дующий с западо-северо-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-14.0";"";"";"";"";"";"";
"23.03.2011 11:00";"-7.8";"733.6";"779.0";"";"54";"Ветер, дующий с юго-юго-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"50.0";"-15.5";"";"";"";"";"";"";
"23.03.2011 08:00";"-16.2";"733.5";"780.4";"";"89";"Ветер, дующий с юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"-17.0";"";"";"";"";"";"";"20.0";"-17.6";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"28.0";
"23.03.2011 05:00";"-15.6";"733.0";"779.8";"";"91";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-16.7";"";"";"";"";"";"";
"23.03.2011 02:00";"-13.7";"733.1";"779.6";"";"86";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-15.5";"";"";"";"";"";"";
"22.03.2011 23:00";"-9.5";"733.5";"779.2";"";"73";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-13.5";"";"";"";"";"";"";
"22.03.2011 20:00";"-5.0";"733.6";"778.5";"";"43";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"-2.2";"";"";"";"";"";"10.0";"-15.6";"Следы осадков";"12";"";"";"";"";
"22.03.2011 17:00";"-3.4";"734.0";"778.6";"";"44";"Ветер, дующий с северо-северо-запада";"4";"";"";"60%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"";"";"20.0";"-13.8";"";"";"";"";"";"";
"22.03.2011 14:00";"-4.8";"735.2";"780.2";"";"48";"Ветер, дующий с западо-северо-запада";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"";"";"20.0";"-14.0";"";"";"";"";"";"";
"22.03.2011 11:00";"-6.8";"736.4";"781.8";"";"65";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"-12.3";"";"";"";"";"";"";
"22.03.2011 08:00";"-9.2";"736.5";"782.3";"";"76";"Ветер, дующий с северо-запада";"3";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-9.9";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"100%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-12.6";"Следы осадков";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"29.0";
"22.03.2011 05:00";"-9.6";"736.2";"782.1";"";"76";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-13.1";"";"";"";"";"";"";
"22.03.2011 02:00";"-9.0";"736.3";"782.0";"";"68";"Ветер, дующий с западо-северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-13.9";"";"";"";"";"";"";
"21.03.2011 23:00";"-7.6";"736.0";"781.6";"";"65";"Ветер, дующий с западо-северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-13.0";"";"";"";"";"";"";
"21.03.2011 20:00";"-5.0";"734.5";"779.4";"";"62";"Ветер, дующий с северо-северо-запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Метель";"";"-1.9";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-11.2";"2.0";"12";"";"";"";"";
"21.03.2011 17:00";"-3.1";"732.5";"777.0";"";"58";"Ветер, дующий с северо-северо-запада";"5";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Метель";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-10.1";"";"";"";"";"";"";
"21.03.2011 14:00";"-3.2";"731.1";"775.5";"";"61";"Ветер, дующий с северо-запада";"6";"";"";"100%.";"Слабая или умеренная снежная низовая метель в целом высокая (выше уровня глаз наблюдателя). ";"Ливень (ливни).";"Метель";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-9.7";"";"";"";"";"";"";
"21.03.2011 11:00";"-3.8";"729.8";"774.2";"";"93";"Ветер, дующий с запада";"4";"";"";"100%.";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"100%.";"300-600";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"0.5";"-4.8";"";"";"";"";"";"";
"21.03.2011 08:00";"-5.5";"729.1";"773.8";"";"92";"Ветер, дующий с запада";"3";"";"";"100%.";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-7.9";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"100%.";"300-600";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"1.0";"-6.6";"2.0";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"29.0";
"21.03.2011 05:00";"-6.0";"728.5";"773.2";"";"89";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"100%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"4.0";"-7.5";"";"";"";"";"";"";
"21.03.2011 02:00";"-7.1";"729.2";"774.2";"";"88";"Ветер, дующий с юго-запада";"1";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"100%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"4.0";"-8.8";"";"";"";"";"";"";
"20.03.2011 23:00";"-7.8";"728.9";"774.0";"";"82";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"";"";"10.0";"-10.4";"";"";"";"";"";"";
